site,MAF_1pc,MAF_0.5pc,MAF_0.1pc,multiallelic
11944,TRUE,TRUE,TRUE,FALSE
11947,TRUE,TRUE,TRUE,FALSE
11959,FALSE,FALSE,TRUE,FALSE
11963,FALSE,FALSE,TRUE,FALSE
11969,TRUE,TRUE,TRUE,FALSE
11974,FALSE,FALSE,TRUE,FALSE
11984,FALSE,FALSE,TRUE,FALSE
12007,TRUE,TRUE,TRUE,FALSE
12019,FALSE,FALSE,TRUE,FALSE
12026,FALSE,TRUE,TRUE,FALSE
12030,FALSE,FALSE,TRUE,FALSE
12049,FALSE,TRUE,TRUE,FALSE
12061,FALSE,FALSE,TRUE,FALSE
12070,FALSE,FALSE,TRUE,FALSE
12083,FALSE,FALSE,TRUE,FALSE
12084,FALSE,FALSE,TRUE,FALSE
12091,TRUE,TRUE,TRUE,FALSE
12106,FALSE,FALSE,TRUE,FALSE
12121,TRUE,TRUE,TRUE,FALSE
12127,FALSE,TRUE,TRUE,FALSE
12130,FALSE,FALSE,TRUE,FALSE
12135,FALSE,FALSE,TRUE,FALSE
12136,FALSE,FALSE,TRUE,FALSE
12142,FALSE,FALSE,TRUE,FALSE
12161,FALSE,FALSE,TRUE,FALSE
12171,FALSE,FALSE,TRUE,FALSE
12172,FALSE,TRUE,TRUE,FALSE
12189,FALSE,FALSE,TRUE,FALSE
12192,FALSE,FALSE,TRUE,FALSE
12234,FALSE,FALSE,TRUE,FALSE
12235,FALSE,TRUE,TRUE,FALSE
12236,FALSE,TRUE,TRUE,FALSE
12248,FALSE,FALSE,TRUE,FALSE
12279,FALSE,TRUE,TRUE,FALSE
12280,FALSE,FALSE,TRUE,FALSE
12285,FALSE,FALSE,TRUE,FALSE
12308,TRUE,TRUE,TRUE,FALSE
12311,FALSE,FALSE,TRUE,FALSE
12338,FALSE,FALSE,TRUE,FALSE
12346,FALSE,TRUE,TRUE,FALSE
12354,FALSE,FALSE,TRUE,FALSE
12358,TRUE,TRUE,TRUE,FALSE
12361,FALSE,FALSE,TRUE,FALSE
12362,FALSE,FALSE,TRUE,FALSE
12366,FALSE,FALSE,TRUE,FALSE
12372,TRUE,TRUE,TRUE,FALSE
12373,FALSE,FALSE,TRUE,FALSE
12397,FALSE,TRUE,TRUE,FALSE
12403,FALSE,FALSE,TRUE,FALSE
12405,TRUE,TRUE,TRUE,FALSE
12406,TRUE,TRUE,TRUE,FALSE
12408,FALSE,FALSE,TRUE,FALSE
12414,TRUE,TRUE,TRUE,FALSE
12432,FALSE,FALSE,TRUE,FALSE
12441,FALSE,FALSE,TRUE,FALSE
12477,FALSE,TRUE,TRUE,FALSE
12501,TRUE,TRUE,TRUE,FALSE
12507,FALSE,FALSE,TRUE,FALSE
12519,FALSE,TRUE,TRUE,FALSE
12535,FALSE,FALSE,TRUE,FALSE
12542,FALSE,FALSE,TRUE,FALSE
12549,FALSE,FALSE,TRUE,FALSE
12557,FALSE,FALSE,TRUE,FALSE
12561,FALSE,FALSE,TRUE,FALSE
12570,FALSE,FALSE,TRUE,FALSE
12609,FALSE,FALSE,TRUE,FALSE
12612,TRUE,TRUE,TRUE,FALSE
12616,FALSE,FALSE,TRUE,FALSE
12618,TRUE,TRUE,TRUE,FALSE
12621,FALSE,FALSE,TRUE,FALSE
12624,FALSE,FALSE,TRUE,FALSE
12630,FALSE,TRUE,TRUE,FALSE
12633,TRUE,TRUE,TRUE,TRUE
12634,FALSE,FALSE,TRUE,FALSE
12642,FALSE,FALSE,TRUE,FALSE
12651,FALSE,FALSE,TRUE,FALSE
12654,FALSE,FALSE,TRUE,FALSE
12669,FALSE,FALSE,TRUE,FALSE
12672,FALSE,TRUE,TRUE,FALSE
12681,FALSE,FALSE,TRUE,FALSE
12693,TRUE,TRUE,TRUE,FALSE
12696,FALSE,FALSE,TRUE,FALSE
12705,TRUE,TRUE,TRUE,FALSE
12714,FALSE,FALSE,TRUE,FALSE
12715,FALSE,FALSE,TRUE,FALSE
12720,TRUE,TRUE,TRUE,FALSE
12732,FALSE,FALSE,TRUE,FALSE
12738,FALSE,FALSE,TRUE,TRUE
12753,FALSE,FALSE,TRUE,FALSE
12768,FALSE,FALSE,TRUE,FALSE
12771,TRUE,TRUE,TRUE,FALSE
12798,FALSE,FALSE,TRUE,FALSE
12804,FALSE,FALSE,TRUE,FALSE
12810,TRUE,TRUE,TRUE,FALSE
12811,TRUE,TRUE,TRUE,FALSE
12813,FALSE,FALSE,TRUE,FALSE
12816,FALSE,FALSE,TRUE,FALSE
12822,FALSE,FALSE,TRUE,FALSE
12879,FALSE,TRUE,TRUE,FALSE
12880,FALSE,FALSE,TRUE,FALSE
12882,TRUE,TRUE,TRUE,FALSE
12923,FALSE,FALSE,TRUE,FALSE
12930,FALSE,FALSE,TRUE,TRUE
12937,FALSE,FALSE,TRUE,FALSE
12940,FALSE,TRUE,TRUE,FALSE
12948,FALSE,FALSE,TRUE,FALSE
12950,FALSE,FALSE,TRUE,TRUE
12954,FALSE,FALSE,TRUE,FALSE
12957,FALSE,FALSE,TRUE,FALSE
12972,FALSE,FALSE,TRUE,FALSE
12973,FALSE,FALSE,TRUE,FALSE
13020,TRUE,TRUE,TRUE,FALSE
13095,FALSE,FALSE,TRUE,FALSE
13101,FALSE,TRUE,TRUE,FALSE
13104,FALSE,TRUE,TRUE,FALSE
13105,TRUE,TRUE,TRUE,FALSE
13111,FALSE,FALSE,TRUE,FALSE
13117,FALSE,FALSE,TRUE,FALSE
13129,FALSE,TRUE,TRUE,FALSE
13135,FALSE,TRUE,TRUE,FALSE
13145,FALSE,TRUE,TRUE,FALSE
13149,FALSE,TRUE,TRUE,FALSE
13152,FALSE,FALSE,TRUE,FALSE
13167,FALSE,FALSE,TRUE,FALSE
13183,FALSE,FALSE,TRUE,FALSE
13188,FALSE,TRUE,TRUE,FALSE
13191,FALSE,FALSE,TRUE,FALSE
13194,FALSE,FALSE,TRUE,FALSE
13197,FALSE,FALSE,TRUE,FALSE
13203,FALSE,FALSE,TRUE,FALSE
13212,FALSE,FALSE,TRUE,FALSE
13215,FALSE,FALSE,TRUE,FALSE
13254,TRUE,TRUE,TRUE,FALSE
13260,FALSE,FALSE,TRUE,FALSE
13263,TRUE,TRUE,TRUE,FALSE
13269,FALSE,FALSE,TRUE,FALSE
13276,TRUE,TRUE,TRUE,FALSE
13281,FALSE,FALSE,TRUE,FALSE
13308,FALSE,FALSE,TRUE,FALSE
13326,FALSE,FALSE,TRUE,FALSE
13350,FALSE,FALSE,TRUE,FALSE
13359,FALSE,FALSE,TRUE,FALSE
13368,TRUE,TRUE,TRUE,FALSE
13386,FALSE,FALSE,TRUE,FALSE
13392,FALSE,FALSE,TRUE,FALSE
13395,FALSE,FALSE,TRUE,FALSE
13401,FALSE,FALSE,TRUE,FALSE
13404,FALSE,FALSE,TRUE,FALSE
13422,FALSE,FALSE,TRUE,FALSE
13431,FALSE,FALSE,TRUE,FALSE
13434,FALSE,FALSE,TRUE,FALSE
13437,FALSE,FALSE,TRUE,FALSE
13470,FALSE,FALSE,TRUE,FALSE
13474,FALSE,FALSE,TRUE,FALSE
13485,TRUE,TRUE,TRUE,FALSE
13488,FALSE,FALSE,TRUE,FALSE
13500,TRUE,TRUE,TRUE,FALSE
13506,TRUE,TRUE,TRUE,FALSE
13542,FALSE,FALSE,TRUE,FALSE
13563,FALSE,TRUE,TRUE,FALSE
13590,TRUE,TRUE,TRUE,FALSE
13602,FALSE,FALSE,TRUE,FALSE
13617,TRUE,TRUE,TRUE,FALSE
13626,TRUE,TRUE,TRUE,FALSE
13630,FALSE,FALSE,TRUE,FALSE
13635,FALSE,FALSE,TRUE,FALSE
13637,FALSE,TRUE,TRUE,FALSE
13650,TRUE,TRUE,TRUE,FALSE
13651,FALSE,TRUE,TRUE,FALSE
13656,FALSE,FALSE,TRUE,FALSE
13674,FALSE,FALSE,TRUE,FALSE
13680,FALSE,TRUE,TRUE,FALSE
13681,FALSE,FALSE,TRUE,FALSE
13708,TRUE,TRUE,TRUE,FALSE
13710,FALSE,FALSE,TRUE,FALSE
13711,FALSE,FALSE,TRUE,FALSE
13722,FALSE,TRUE,TRUE,FALSE
13734,FALSE,TRUE,TRUE,FALSE
13740,FALSE,FALSE,TRUE,FALSE
13743,FALSE,FALSE,TRUE,FALSE
13748,FALSE,FALSE,TRUE,FALSE
13753,FALSE,FALSE,TRUE,FALSE
13759,TRUE,TRUE,TRUE,FALSE
13768,FALSE,FALSE,TRUE,FALSE
13780,TRUE,TRUE,TRUE,FALSE
13782,FALSE,FALSE,TRUE,FALSE
13789,TRUE,TRUE,TRUE,FALSE
13803,TRUE,TRUE,TRUE,FALSE
13810,FALSE,FALSE,TRUE,FALSE
13812,FALSE,FALSE,TRUE,FALSE
13819,FALSE,FALSE,TRUE,FALSE
13827,FALSE,TRUE,TRUE,FALSE
13830,FALSE,FALSE,TRUE,FALSE
13855,FALSE,FALSE,TRUE,FALSE
13874,FALSE,FALSE,TRUE,FALSE
13879,FALSE,TRUE,TRUE,FALSE
13880,FALSE,TRUE,TRUE,FALSE
13886,TRUE,TRUE,TRUE,FALSE
13889,FALSE,FALSE,TRUE,FALSE
13899,FALSE,FALSE,TRUE,FALSE
13914,TRUE,TRUE,TRUE,FALSE
13924,FALSE,FALSE,TRUE,FALSE
13926,FALSE,FALSE,TRUE,FALSE
13928,TRUE,TRUE,TRUE,FALSE
13933,FALSE,FALSE,TRUE,FALSE
13934,TRUE,TRUE,TRUE,FALSE
13948,FALSE,FALSE,TRUE,FALSE
13958,FALSE,FALSE,TRUE,FALSE
13965,FALSE,TRUE,TRUE,FALSE
13966,TRUE,TRUE,TRUE,FALSE
13967,FALSE,FALSE,TRUE,FALSE
13980,FALSE,FALSE,TRUE,FALSE
13981,FALSE,FALSE,TRUE,FALSE
14000,TRUE,TRUE,TRUE,FALSE
14002,FALSE,FALSE,TRUE,FALSE
14007,FALSE,TRUE,TRUE,FALSE
14016,FALSE,FALSE,TRUE,FALSE
14020,FALSE,FALSE,TRUE,FALSE
14025,FALSE,FALSE,TRUE,FALSE
14034,FALSE,FALSE,TRUE,FALSE
14037,FALSE,FALSE,TRUE,FALSE
14040,FALSE,TRUE,TRUE,FALSE
14053,FALSE,FALSE,TRUE,FALSE
14059,FALSE,FALSE,TRUE,FALSE
14067,FALSE,FALSE,TRUE,FALSE
14070,FALSE,FALSE,TRUE,FALSE
14088,FALSE,FALSE,TRUE,FALSE
14094,FALSE,FALSE,TRUE,FALSE
14109,FALSE,FALSE,TRUE,FALSE
14110,TRUE,TRUE,TRUE,FALSE
14115,FALSE,FALSE,TRUE,FALSE
14118,FALSE,FALSE,TRUE,FALSE
14128,FALSE,FALSE,TRUE,FALSE
14129,FALSE,FALSE,TRUE,FALSE
14130,FALSE,FALSE,TRUE,FALSE
14133,FALSE,TRUE,TRUE,FALSE
14137,FALSE,FALSE,TRUE,FALSE
14139,FALSE,TRUE,TRUE,FALSE
14148,FALSE,TRUE,TRUE,FALSE
14152,TRUE,TRUE,TRUE,FALSE
14167,TRUE,TRUE,TRUE,FALSE
14178,TRUE,TRUE,TRUE,FALSE
14179,FALSE,TRUE,TRUE,FALSE
14180,FALSE,FALSE,TRUE,FALSE
14182,TRUE,TRUE,TRUE,FALSE
14198,FALSE,FALSE,TRUE,FALSE
14200,FALSE,FALSE,TRUE,FALSE
14203,FALSE,TRUE,TRUE,FALSE
14212,TRUE,TRUE,TRUE,FALSE
14218,FALSE,FALSE,TRUE,FALSE
14221,FALSE,FALSE,TRUE,FALSE
14224,FALSE,FALSE,TRUE,FALSE
14227,FALSE,FALSE,TRUE,FALSE
14233,TRUE,TRUE,TRUE,FALSE
14239,FALSE,FALSE,TRUE,FALSE
14260,FALSE,FALSE,TRUE,FALSE
14280,FALSE,FALSE,TRUE,FALSE
14281,FALSE,FALSE,TRUE,FALSE
14284,TRUE,TRUE,TRUE,FALSE
14290,FALSE,FALSE,TRUE,FALSE
14302,FALSE,FALSE,TRUE,FALSE
14305,FALSE,TRUE,TRUE,FALSE
14308,TRUE,TRUE,TRUE,FALSE
14311,FALSE,FALSE,TRUE,FALSE
14315,FALSE,FALSE,TRUE,FALSE
14318,TRUE,TRUE,TRUE,FALSE
14319,FALSE,FALSE,TRUE,FALSE
14323,FALSE,TRUE,TRUE,FALSE
14325,FALSE,FALSE,TRUE,FALSE
14356,FALSE,FALSE,TRUE,FALSE
14364,FALSE,TRUE,TRUE,FALSE
14365,FALSE,FALSE,TRUE,FALSE
14370,FALSE,FALSE,TRUE,FALSE
14371,FALSE,FALSE,TRUE,FALSE
14374,FALSE,FALSE,TRUE,FALSE
14384,FALSE,FALSE,TRUE,FALSE
14393,FALSE,FALSE,TRUE,FALSE
14417,FALSE,FALSE,TRUE,FALSE
14440,FALSE,FALSE,TRUE,FALSE
14443,FALSE,TRUE,TRUE,FALSE
14470,TRUE,TRUE,TRUE,TRUE
14476,FALSE,FALSE,TRUE,FALSE
14484,FALSE,FALSE,TRUE,FALSE
14502,FALSE,FALSE,TRUE,FALSE
14527,FALSE,FALSE,TRUE,FALSE
14544,FALSE,FALSE,TRUE,FALSE
14560,TRUE,TRUE,TRUE,FALSE
14566,TRUE,TRUE,TRUE,FALSE
14569,TRUE,TRUE,TRUE,FALSE
14571,FALSE,FALSE,TRUE,FALSE
14577,TRUE,TRUE,TRUE,FALSE
14581,FALSE,FALSE,TRUE,FALSE
14582,FALSE,TRUE,TRUE,FALSE
14587,FALSE,TRUE,TRUE,FALSE
14605,FALSE,FALSE,TRUE,FALSE
14620,TRUE,TRUE,TRUE,FALSE
14632,FALSE,FALSE,TRUE,FALSE
14634,FALSE,FALSE,TRUE,FALSE
14659,FALSE,FALSE,TRUE,FALSE
14668,TRUE,TRUE,TRUE,FALSE
14687,FALSE,TRUE,TRUE,FALSE
14693,FALSE,TRUE,TRUE,FALSE
14727,FALSE,FALSE,TRUE,FALSE
14755,FALSE,FALSE,TRUE,FALSE
14766,TRUE,TRUE,TRUE,FALSE
14769,TRUE,TRUE,TRUE,FALSE
14770,FALSE,FALSE,TRUE,FALSE
14783,TRUE,TRUE,TRUE,FALSE
14788,FALSE,FALSE,TRUE,FALSE
14793,TRUE,TRUE,TRUE,FALSE
14794,FALSE,FALSE,TRUE,FALSE
14798,TRUE,TRUE,TRUE,FALSE
14812,FALSE,FALSE,TRUE,FALSE
14831,FALSE,FALSE,TRUE,FALSE
14839,FALSE,FALSE,TRUE,FALSE
14861,FALSE,FALSE,TRUE,FALSE
14866,FALSE,FALSE,TRUE,FALSE
14869,FALSE,FALSE,TRUE,FALSE
14870,FALSE,FALSE,TRUE,FALSE
14872,FALSE,TRUE,TRUE,FALSE
14890,FALSE,FALSE,TRUE,FALSE
14893,FALSE,FALSE,TRUE,FALSE
14902,FALSE,FALSE,TRUE,FALSE
14905,TRUE,TRUE,TRUE,FALSE
14911,TRUE,TRUE,TRUE,FALSE
14914,FALSE,FALSE,TRUE,FALSE
14926,FALSE,FALSE,TRUE,FALSE
14927,FALSE,FALSE,TRUE,FALSE
14935,FALSE,FALSE,TRUE,FALSE
14944,FALSE,FALSE,TRUE,FALSE
14953,FALSE,FALSE,TRUE,FALSE
14956,FALSE,FALSE,TRUE,FALSE
14971,FALSE,FALSE,TRUE,FALSE
14974,FALSE,FALSE,TRUE,FALSE
14978,FALSE,FALSE,TRUE,FALSE
14979,FALSE,FALSE,TRUE,FALSE
15001,FALSE,FALSE,TRUE,FALSE
15010,FALSE,FALSE,TRUE,FALSE
15016,FALSE,FALSE,TRUE,FALSE
15025,FALSE,TRUE,TRUE,FALSE
15040,FALSE,FALSE,TRUE,FALSE
15043,TRUE,TRUE,TRUE,FALSE
15049,FALSE,FALSE,TRUE,FALSE
15055,FALSE,FALSE,TRUE,FALSE
15061,FALSE,FALSE,TRUE,FALSE
15067,FALSE,FALSE,TRUE,FALSE
15071,FALSE,FALSE,TRUE,FALSE
15074,FALSE,FALSE,TRUE,FALSE
15077,FALSE,FALSE,TRUE,FALSE
15080,FALSE,FALSE,TRUE,FALSE
15097,FALSE,FALSE,TRUE,FALSE
15106,FALSE,FALSE,TRUE,FALSE
15110,TRUE,TRUE,TRUE,FALSE
15115,TRUE,TRUE,TRUE,FALSE
15119,FALSE,FALSE,TRUE,FALSE
15136,FALSE,TRUE,TRUE,FALSE
15148,FALSE,TRUE,TRUE,FALSE
15172,FALSE,TRUE,TRUE,FALSE
15178,FALSE,FALSE,TRUE,FALSE
15184,FALSE,FALSE,TRUE,FALSE
15191,FALSE,FALSE,TRUE,FALSE
15204,TRUE,TRUE,TRUE,FALSE
15208,FALSE,FALSE,TRUE,FALSE
15211,FALSE,FALSE,TRUE,FALSE
15217,TRUE,TRUE,TRUE,FALSE
15218,TRUE,TRUE,TRUE,FALSE
15221,FALSE,FALSE,TRUE,FALSE
15226,FALSE,FALSE,TRUE,FALSE
15229,FALSE,FALSE,TRUE,FALSE
15235,FALSE,FALSE,TRUE,FALSE
15236,TRUE,TRUE,TRUE,FALSE
15244,TRUE,TRUE,TRUE,FALSE
15257,TRUE,TRUE,TRUE,FALSE
15261,FALSE,FALSE,TRUE,FALSE
15262,FALSE,FALSE,TRUE,FALSE
15287,FALSE,FALSE,TRUE,FALSE
15289,FALSE,FALSE,TRUE,FALSE
15295,FALSE,FALSE,TRUE,FALSE
15299,FALSE,FALSE,TRUE,FALSE
15301,TRUE,TRUE,TRUE,FALSE
15310,FALSE,FALSE,TRUE,FALSE
15311,FALSE,TRUE,TRUE,FALSE
15313,FALSE,FALSE,TRUE,FALSE
15314,FALSE,TRUE,TRUE,FALSE
15317,FALSE,FALSE,TRUE,FALSE
15323,FALSE,FALSE,TRUE,FALSE
15326,TRUE,TRUE,TRUE,FALSE
15346,FALSE,FALSE,TRUE,FALSE
15355,FALSE,FALSE,TRUE,FALSE
15385,FALSE,FALSE,TRUE,FALSE
15402,FALSE,FALSE,TRUE,FALSE
15412,FALSE,FALSE,TRUE,FALSE
15431,TRUE,TRUE,TRUE,FALSE
15440,FALSE,FALSE,TRUE,FALSE
15445,FALSE,FALSE,TRUE,FALSE
15449,FALSE,FALSE,TRUE,FALSE
15451,FALSE,FALSE,TRUE,FALSE
15452,TRUE,TRUE,TRUE,FALSE
15454,FALSE,TRUE,TRUE,FALSE
15458,FALSE,FALSE,TRUE,FALSE
15463,FALSE,FALSE,TRUE,FALSE
15466,TRUE,TRUE,TRUE,FALSE
15470,FALSE,FALSE,TRUE,FALSE
15479,FALSE,FALSE,TRUE,FALSE
15487,TRUE,TRUE,TRUE,FALSE
15497,FALSE,TRUE,TRUE,FALSE
15511,FALSE,FALSE,TRUE,FALSE
15514,FALSE,TRUE,TRUE,FALSE
15519,FALSE,FALSE,TRUE,FALSE
15530,FALSE,FALSE,TRUE,FALSE
15535,FALSE,FALSE,TRUE,FALSE
15550,FALSE,FALSE,TRUE,FALSE
15553,FALSE,FALSE,TRUE,FALSE
15562,FALSE,FALSE,TRUE,FALSE
15565,FALSE,FALSE,TRUE,FALSE
15596,FALSE,FALSE,TRUE,FALSE
15601,FALSE,FALSE,TRUE,FALSE
15607,TRUE,TRUE,TRUE,FALSE
15613,FALSE,FALSE,TRUE,FALSE
15617,FALSE,FALSE,TRUE,FALSE
15622,FALSE,FALSE,TRUE,FALSE
15625,FALSE,FALSE,TRUE,FALSE
15626,FALSE,FALSE,TRUE,FALSE
15629,FALSE,TRUE,TRUE,FALSE
15632,FALSE,FALSE,TRUE,FALSE
15651,FALSE,FALSE,TRUE,FALSE
15663,FALSE,FALSE,TRUE,FALSE
15670,TRUE,TRUE,TRUE,FALSE
15671,FALSE,FALSE,TRUE,FALSE
15672,FALSE,FALSE,TRUE,FALSE
15674,FALSE,FALSE,TRUE,FALSE
15679,FALSE,FALSE,TRUE,FALSE
15691,FALSE,FALSE,TRUE,FALSE
15692,FALSE,FALSE,TRUE,FALSE
15693,TRUE,TRUE,TRUE,FALSE
15697,FALSE,FALSE,TRUE,FALSE
15719,FALSE,FALSE,TRUE,FALSE
15721,FALSE,FALSE,TRUE,FALSE
15724,FALSE,FALSE,TRUE,FALSE
15731,FALSE,FALSE,TRUE,FALSE
15734,FALSE,FALSE,TRUE,FALSE
15735,FALSE,TRUE,TRUE,FALSE
15746,FALSE,FALSE,TRUE,FALSE
15758,FALSE,TRUE,TRUE,FALSE
15766,FALSE,TRUE,TRUE,FALSE
15773,FALSE,FALSE,TRUE,FALSE
15775,FALSE,FALSE,TRUE,FALSE
15777,FALSE,FALSE,TRUE,FALSE
15784,TRUE,TRUE,TRUE,FALSE
15790,FALSE,FALSE,TRUE,FALSE
15799,FALSE,FALSE,TRUE,FALSE
15803,FALSE,FALSE,TRUE,FALSE
15812,FALSE,TRUE,TRUE,FALSE
15817,FALSE,FALSE,TRUE,FALSE
15824,FALSE,TRUE,TRUE,FALSE
15833,FALSE,TRUE,TRUE,FALSE
15849,FALSE,FALSE,TRUE,FALSE
15852,FALSE,FALSE,TRUE,FALSE
15860,FALSE,FALSE,TRUE,FALSE
15874,FALSE,FALSE,TRUE,FALSE
15883,FALSE,TRUE,TRUE,FALSE
15884,TRUE,TRUE,TRUE,TRUE
15900,FALSE,FALSE,TRUE,FALSE
15904,TRUE,TRUE,TRUE,FALSE
15905,FALSE,FALSE,TRUE,FALSE
15907,FALSE,TRUE,TRUE,FALSE
15908,FALSE,FALSE,TRUE,FALSE
15924,TRUE,TRUE,TRUE,FALSE
15927,FALSE,TRUE,TRUE,FALSE
15928,TRUE,TRUE,TRUE,FALSE
15930,TRUE,TRUE,TRUE,FALSE
15938,FALSE,FALSE,TRUE,FALSE
15939,FALSE,FALSE,TRUE,FALSE
15940,FALSE,FALSE,TRUE,FALSE
15941,TRUE,TRUE,TRUE,FALSE
15942,TRUE,TRUE,TRUE,FALSE
15946,FALSE,FALSE,TRUE,FALSE
15951,FALSE,TRUE,TRUE,FALSE
15954,FALSE,FALSE,TRUE,TRUE
15968,FALSE,FALSE,TRUE,FALSE
15978,FALSE,FALSE,TRUE,FALSE
16000,FALSE,FALSE,TRUE,FALSE
16017,FALSE,FALSE,TRUE,FALSE
16037,FALSE,FALSE,TRUE,FALSE
16038,FALSE,FALSE,TRUE,FALSE
16041,FALSE,FALSE,TRUE,FALSE
16042,FALSE,FALSE,TRUE,FALSE
16048,FALSE,FALSE,TRUE,FALSE
16051,TRUE,TRUE,TRUE,FALSE
16066,FALSE,FALSE,TRUE,FALSE
16067,FALSE,FALSE,TRUE,FALSE
16069,TRUE,TRUE,TRUE,FALSE
16071,FALSE,FALSE,TRUE,FALSE
16075,FALSE,FALSE,TRUE,FALSE
16077,FALSE,FALSE,TRUE,FALSE
16086,TRUE,TRUE,TRUE,FALSE
16092,TRUE,TRUE,TRUE,FALSE
16093,TRUE,TRUE,TRUE,FALSE
16104,FALSE,FALSE,TRUE,FALSE
16108,FALSE,TRUE,TRUE,FALSE
16111,TRUE,TRUE,TRUE,TRUE
16114,FALSE,TRUE,TRUE,TRUE
16124,TRUE,TRUE,TRUE,FALSE
16126,TRUE,TRUE,TRUE,FALSE
16129,TRUE,TRUE,TRUE,TRUE
16134,FALSE,FALSE,TRUE,FALSE
16136,FALSE,FALSE,TRUE,FALSE
16140,FALSE,TRUE,TRUE,FALSE
16142,FALSE,FALSE,TRUE,FALSE
16144,FALSE,TRUE,TRUE,FALSE
16145,TRUE,TRUE,TRUE,FALSE
16146,FALSE,FALSE,TRUE,FALSE
16147,FALSE,FALSE,TRUE,TRUE
16148,TRUE,TRUE,TRUE,FALSE
16150,FALSE,FALSE,TRUE,FALSE
16153,FALSE,TRUE,TRUE,FALSE
16154,FALSE,FALSE,TRUE,FALSE
16157,FALSE,FALSE,TRUE,FALSE
16158,FALSE,FALSE,TRUE,FALSE
16162,TRUE,TRUE,TRUE,FALSE
16163,TRUE,TRUE,TRUE,FALSE
16164,FALSE,FALSE,TRUE,FALSE
16166,FALSE,FALSE,TRUE,TRUE
16167,FALSE,TRUE,TRUE,FALSE
16168,TRUE,TRUE,TRUE,FALSE
16169,FALSE,TRUE,TRUE,FALSE
16171,FALSE,FALSE,TRUE,FALSE
16172,TRUE,TRUE,TRUE,FALSE
16173,FALSE,FALSE,TRUE,FALSE
16174,FALSE,FALSE,TRUE,FALSE
16176,FALSE,TRUE,TRUE,TRUE
16178,FALSE,FALSE,TRUE,FALSE
16179,FALSE,TRUE,TRUE,FALSE
16181,FALSE,FALSE,TRUE,FALSE
16182,TRUE,TRUE,TRUE,FALSE
16183,TRUE,TRUE,TRUE,TRUE
16184,FALSE,TRUE,TRUE,FALSE
16185,TRUE,TRUE,TRUE,FALSE
16186,TRUE,TRUE,TRUE,FALSE
16187,TRUE,TRUE,TRUE,FALSE
16188,FALSE,TRUE,TRUE,TRUE
16189,TRUE,TRUE,TRUE,FALSE
16192,TRUE,TRUE,TRUE,FALSE
16193,TRUE,TRUE,TRUE,FALSE
16195,FALSE,FALSE,TRUE,FALSE
16201,FALSE,FALSE,TRUE,FALSE
16203,FALSE,FALSE,TRUE,FALSE
16207,FALSE,FALSE,TRUE,FALSE
16209,TRUE,TRUE,TRUE,FALSE
16212,FALSE,FALSE,TRUE,FALSE
16213,TRUE,TRUE,TRUE,FALSE
16214,FALSE,TRUE,TRUE,FALSE
16215,FALSE,FALSE,TRUE,FALSE
16217,FALSE,TRUE,TRUE,FALSE
16218,FALSE,TRUE,TRUE,FALSE
16219,FALSE,TRUE,TRUE,FALSE
16220,FALSE,TRUE,TRUE,FALSE
16221,FALSE,TRUE,TRUE,FALSE
16222,FALSE,TRUE,TRUE,FALSE
16223,TRUE,TRUE,TRUE,FALSE
16224,TRUE,TRUE,TRUE,FALSE
16227,FALSE,FALSE,TRUE,FALSE
16229,FALSE,FALSE,TRUE,FALSE
16230,TRUE,TRUE,TRUE,FALSE
16231,FALSE,TRUE,TRUE,FALSE
16232,FALSE,FALSE,TRUE,TRUE
16233,FALSE,FALSE,TRUE,FALSE
16234,TRUE,TRUE,TRUE,FALSE
16235,FALSE,TRUE,TRUE,FALSE
16239,TRUE,TRUE,TRUE,FALSE
16240,FALSE,FALSE,TRUE,TRUE
16241,FALSE,TRUE,TRUE,FALSE
16242,FALSE,TRUE,TRUE,FALSE
16243,TRUE,TRUE,TRUE,FALSE
16245,FALSE,FALSE,TRUE,FALSE
16248,FALSE,TRUE,TRUE,FALSE
16249,TRUE,TRUE,TRUE,FALSE
16254,FALSE,FALSE,TRUE,FALSE
16255,FALSE,FALSE,TRUE,FALSE
16256,TRUE,TRUE,TRUE,FALSE
16257,FALSE,TRUE,TRUE,TRUE
16258,FALSE,FALSE,TRUE,TRUE
16259,FALSE,TRUE,TRUE,FALSE
16260,TRUE,TRUE,TRUE,FALSE
16261,TRUE,TRUE,TRUE,FALSE
16263,TRUE,TRUE,TRUE,FALSE
16264,TRUE,TRUE,TRUE,FALSE
16265,TRUE,TRUE,TRUE,TRUE
16266,TRUE,TRUE,TRUE,TRUE
16269,FALSE,FALSE,TRUE,FALSE
16270,TRUE,TRUE,TRUE,FALSE
16271,FALSE,TRUE,TRUE,FALSE
16272,FALSE,FALSE,TRUE,FALSE
16274,TRUE,TRUE,TRUE,FALSE
16278,TRUE,TRUE,TRUE,FALSE
16284,FALSE,FALSE,TRUE,FALSE
16286,FALSE,TRUE,TRUE,TRUE
16287,FALSE,TRUE,TRUE,FALSE
16288,FALSE,TRUE,TRUE,FALSE
16289,FALSE,FALSE,TRUE,FALSE
16290,TRUE,TRUE,TRUE,FALSE
16291,TRUE,TRUE,TRUE,TRUE
16292,TRUE,TRUE,TRUE,FALSE
16293,TRUE,TRUE,TRUE,TRUE
16294,TRUE,TRUE,TRUE,FALSE
16295,TRUE,TRUE,TRUE,FALSE
16296,TRUE,TRUE,TRUE,FALSE
